 2178505 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2180641 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2182760 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2183205 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2185005 52631.58 |Ribosomal protein S6 kinase alpha 1| Tyrosine-protein kinase JAK1 IC50
 2185958 6.09 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase JAK3 IC50
 2187089 51.29 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2188136 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2189518 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2190748 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2193342 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2194511 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2195218 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2201705 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2203929 26.88 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
 2208449 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2210328 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2211373 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2215141 26.88 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
 2218883 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2220817 25.00 |Cell division cycle 2-like protein kinase 6| Rho-associated protein kinase 1 IC50
 2221909 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2232169 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2234645 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2236898 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2237504 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2240291 19.95 |PI3-kinase p110-delta subunit| PI3-kinase p110-gamma subunit IC50
 2245290 2.76 |Serine/threonine-protein kinase PIM2| Serine/threonine-protein kinase PIM3 IC50
 2246349 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2246387 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2249909 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2249942 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2250204 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2250634 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2252222 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2253692 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2254282 118.49 |Serine/threonine-protein kinase mTOR| DNA-dependent protein kinase IC50
 2262079 154.67 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase JAK3 IC50
 2268396 154.67 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase JAK3 IC50
 2270020 154.67 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase JAK3 IC50
 2270224 1250.00 |Cell division cycle 2-like protein kinase 6| Serine/threonine-protein kinase Nek1 IC50
 2271644 8000.00 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase TYK2 IC50
 2272252 8000.00 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase TYK2 IC50
 2277910 154.67 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase JAK3 IC50
 2278685 154.67 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase JAK3 IC50
 2278839 8000.00 |Tyrosine-protein kinase JAK1| Tyrosine-protein kinase TYK2 IC50
 2285670 11.43 |Serine/threonine-protein kinase A-Raf| Serine/threonine-protein kinase B-raf IC50
 2297441 15.87 |G protein-coupled receptor kinase 5| Rhodopsin kinase IC50
 2298136 15.87 |G protein-coupled receptor kinase 5| Rhodopsin kinase IC50
 2301537 15.87 |G protein-coupled receptor kinase 5| Rhodopsin kinase IC50
 2307169 70.00 |Tyrosine-protein kinase BTK| Tyrosine-protein kinase BTK IC50
 2326149 1794.15 |Proto-oncogene tyrosine-protein kinase MER| Tyrosine-protein kinase receptor UFO IC50
 2328465 62.50 |Serine/threonine-protein kinase Aurora-A| Serine/threonine-protein kinase Aurora-B IC50
 2329155 769.23 |Protein kinase C theta| Protein kinase C zeta IC50
 2335615 14285.71 |CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)| Cyclin-dependent kinase 2/cyclin E1 IC50
 2343658 14285.71 |CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)| Cyclin-dependent kinase 2/cyclin E1 IC50
 2353111 5.00 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK2 IC50
 2360615 6.00 |Tyrosine-protein kinase LCK| Serine/threonine-protein kinase RIPK2 IC50
 2369907 14285.71 |CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)| Cyclin-dependent kinase 2/cyclin E1 IC50
 2398255 6.00 |Tyrosine-protein kinase LCK| Serine/threonine-protein kinase RIPK2 IC50
 2421994 6.00 |Tyrosine-protein kinase LCK| Serine/threonine-protein kinase RIPK2 IC50
 2432850 6.00 |Tyrosine-protein kinase LCK| Serine/threonine-protein kinase RIPK2 IC50
 2442649 14285.71 |CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)| Cyclin-dependent kinase 2/cyclin E1 IC50
 2453742 6.00 |Tyrosine-protein kinase LCK| Serine/threonine-protein kinase RIPK2 IC50
 2470849 19.23 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
 2470993 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2471663 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2471892 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2472778 19.23 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
 2473748 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2474764 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2475464 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2476872 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2477539 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2479612 19.23 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
 2480689 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2481129 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2481590 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2482164 19.23 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
 2483666 19.23 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
 2483774 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2485163 19.23 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
 2485182 312.50 |Tyrosine-protein kinase TYK2| Tyrosine-protein kinase JAK3 IC50
 2485371 19.23 |Tyrosine-protein kinase JAK3| Tyrosine-protein kinase JAK1 IC50
