  522091 20.83 |Serine/threonine-protein kinase AKT| Serine/threonine-protein kinase AKT2 IC50
  522093 20.83 |Serine/threonine-protein kinase AKT| Serine/threonine-protein kinase AKT2 IC50
  522179 20.83 |Serine/threonine-protein kinase AKT| Serine/threonine-protein kinase AKT2 IC50
  522180 20.83 |Serine/threonine-protein kinase AKT| Serine/threonine-protein kinase AKT2 IC50
  522181 20.83 |Serine/threonine-protein kinase AKT| Serine/threonine-protein kinase AKT2 IC50
  522182 12500.00 |Rho-associated protein kinase 1| Tyrosine-protein kinase SYK IC50
  522183 20.83 |Serine/threonine-protein kinase AKT| Serine/threonine-protein kinase AKT2 IC50
  523214 1.00 |Cyclin-dependent kinase 2| Cell division cycle 7-related protein kinase IC50
  523350 2.69 |Testis-specific serine/threonine-protein kinase 1| Testis-specific serine/threonine-protein kinase 1 IC50
  546835 26.98 |Glycogen synthase kinase-3 beta| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  547093 20.20 |Cyclin-dependent kinase 4/cyclin D1| cAMP-dependent protein kinase (PKA) IC50
  548800 12820.51 |Cyclin-dependent kinase 1| cAMP-dependent protein kinase (PKA) IC50
  548888 12820.51 |Cyclin-dependent kinase 1| cAMP-dependent protein kinase (PKA) IC50
  549093 22.22 |Cyclin-dependent kinase 2/cyclin E| Cyclin-dependent kinase 4/cyclin D1 IC50
  549630 13.33 |Inhibitor of nuclear factor kappa B kinase beta subunit| Inhibitor of nuclear factor kappa B kinase beta subunit IC50
  550544 1929.82 |Protein kinase C alpha| cAMP-dependent protein kinase (PKA) IC50
  552421 100000000.00 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase JAK3 IC50
  552851 689.35 |Protein kinase C beta| Protein kinase C epsilon IC50
  553212 3050.00 |PI3-kinase p110-alpha subunit| Protein kinase C alpha IC50
  553177 6.18 |PI3-kinase p110-beta subunit| Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing beta polypeptide IC50
  553199 6.18 |PI3-kinase p110-beta subunit| Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing beta polypeptide IC50
  553482 246.67 |Protein kinase C (PKC)| Myosin light chain kinase, smooth muscle IC50
  553504 6.18 |PI3-kinase p110-beta subunit| Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing beta polypeptide IC50
  554551 10000.00 |Cyclin-dependent kinase 2| Serine/threonine-protein kinase PLK1 IC50
  554930 35238.10 |Serine/threonine-protein kinase Chk1| Serine/threonine-protein kinase Chk2 IC50
  555300 1.83 |Protein kinase C epsilon| Glycogen synthase kinase-3 beta IC50
  555529 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  555530 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  555604 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  555615 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  555636 2.67 |Serine/threonine-protein kinase AKT2| Serine/threonine-protein kinase AKT3 IC50
  556286 10000.00 |Cyclin-dependent kinase 2| Serine/threonine-protein kinase PLK1 IC50
  556352 117.50 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  556368 10000.00 |Serine/threonine-protein kinase mTOR| Protein kinase C alpha IC50
  556372 28500.00 |Serine/threonine-protein kinase mTOR| Serine-protein kinase ATR IC50
  556376 213.64 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  556882 6.50 |Dual specificity tyrosine-phosphorylation-regulated kinase 1A| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  557031 6.50 |Dual specificity tyrosine-phosphorylation-regulated kinase 1A| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  557032 6.50 |Dual specificity tyrosine-phosphorylation-regulated kinase 1A| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  557094 2500.00 |MAP kinase p38 delta| c-Jun N-terminal kinase 3 IC50
  557256 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  557271 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  557315 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  557316 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  557330 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  557334 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  558020 10000.00 |Cyclin-dependent kinase 2| Serine/threonine-protein kinase Aurora-A IC50
  558635 6.50 |Dual specificity tyrosine-phosphorylation-regulated kinase 1A| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  558636 6.50 |Dual specificity tyrosine-phosphorylation-regulated kinase 1A| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  558637 6.50 |Dual specificity tyrosine-phosphorylation-regulated kinase 1A| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  558638 6.50 |Dual specificity tyrosine-phosphorylation-regulated kinase 1A| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  558957 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  558966 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  559038 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  559037 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  559050 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  559051 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  559053 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  559054 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  559061 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  559612 12000.00 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
  559772 10000.00 |Cyclin-dependent kinase 2| Serine/threonine-protein kinase Aurora-A IC50
  559773 10000.00 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 2/cyclin A IC50
  559774 10000.00 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 2/cyclin A IC50
  559790 20000.00 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 4/cyclin D1 IC50
  559833 117.50 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  559856 28500.00 |Serine/threonine-protein kinase mTOR| Serine-protein kinase ATR IC50
  560037 87.89 |Inhibitor of nuclear factor kappa B kinase beta subunit| Inhibitor of nuclear factor kappa B kinase beta subunit IC50
  560534 1258.97 |CaM-kinase kinase beta| Tyrosine-protein kinase receptor UFO IC50
  560548 163.67 |CaM-kinase kinase beta| Serine/threonine-protein kinase Sgk1 IC50
  560764 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  560841 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  560842 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  561434 12000.00 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
  561674 640.91 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-beta subunit IC50
  562249 1.83 |Protein kinase C epsilon| Glycogen synthase kinase-3 beta IC50
  562359 7762.47 |Rho-associated protein kinase 2| Rho-associated protein kinase 1 IC50
  562628 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  562653 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  563352 22.40 |Serine/threonine-protein kinase mTOR| Serine/threonine-protein kinase mTOR IC50
  563381 11111.11 |Serine/threonine-protein kinase B-raf| Tyrosine-protein kinase SRC IC50
  563743 13513.51 |MAP kinase p38 alpha| MAP kinase-activated protein kinase 2 IC50
  563931 6.50 |Dual specificity tyrosine-phosphorylation-regulated kinase 1A| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
  564041 163.67 |CaM-kinase kinase beta| Serine/threonine-protein kinase Sgk1 IC50
  564275 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  564276 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  564288 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  564296 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  564330 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  564342 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  564351 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  564352 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  564353 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  564363 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  564364 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  565133 117.50 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  565264 4.17 |Serine/threonine-protein kinase Aurora-B| Casein kinase II alpha IC50
  565844 163.67 |CaM-kinase kinase beta| Serine/threonine-protein kinase Sgk1 IC50
  566066 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  566078 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  566141 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  566721 12000.00 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
  566741 20.82 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
  566740 20.82 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
  566960 213.64 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  566966 117.50 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  567095 4.17 |Serine/threonine-protein kinase Aurora-B| Tyrosine-protein kinase SRC IC50
  567156 87.89 |Inhibitor of nuclear factor kappa B kinase beta subunit| Inhibitor of nuclear factor kappa B kinase beta subunit IC50
  567691 1.83 |Protein kinase C epsilon| Glycogen synthase kinase-3 beta IC50
  567912 58.33 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  567975 8.75 |Cyclin-dependent kinase 1| MAP kinase-activated protein kinase 2 IC50
  567995 1.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Glycogen synthase kinase-3 IC50
  568318 7766.67 |Ribosomal protein S6 kinase alpha 1| Ribosomal protein S6 kinase alpha 3 IC50
  568319 46.67 |3-phosphoinositide dependent protein kinase-1| 3-phosphoinositide dependent protein kinase-1 IC50
  568320 231.67 |Serine/threonine-protein kinase TBK1| Serine/threonine-protein kinase TBK1 IC50
  568329 14285.71 |Tyrosine-protein kinase ABL| Serine/threonine-protein kinase RIPK2 IC50
  568337 12142.86 |Serine/threonine-protein kinase Chk1| cAMP-dependent protein kinase (PKA) IC50
  568339 101.76 |Tyrosine-protein kinase receptor FLT3| MAP kinase-interacting serine/threonine-protein kinase MNK1 IC50
  568340 20000.00 |Serine/threonine-protein kinase B-raf| Tyrosine-protein kinase FYN IC50
  568349 26.60 |Tyrosine-protein kinase LCK| Tyrosine- and threonine-specific cdc2-inhibitory kinase IC50
  568350 9.72 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
  570223 14.71 |Serine/threonine-protein kinase AKT| Serine/threonine-protein kinase AKT3 IC50
  570225 14.71 |Serine/threonine-protein kinase AKT| Serine/threonine-protein kinase AKT3 IC50
  570814 285.71 |Glycogen synthase kinase-3 beta| Tyrosine-protein kinase LCK IC50
  570878 285.71 |Glycogen synthase kinase-3 beta| Tyrosine-protein kinase LCK IC50
  571374 8195.45 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  571375 45454.55 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-delta subunit IC50
  571400 4663.64 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  571490 909.09 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  571491 8195.45 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  571512 909.09 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  571586 909.09 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  572068 78.00 |Serine/threonine-protein kinase PIM3| Serine/threonine-protein kinase PIM1 IC50
  572070 78.00 |Serine/threonine-protein kinase PIM3| Serine/threonine-protein kinase PIM1 IC50
  572104 78.00 |Serine/threonine-protein kinase PIM3| Serine/threonine-protein kinase PIM1 IC50
  572156 78.00 |Serine/threonine-protein kinase PIM3| Serine/threonine-protein kinase PIM1 IC50
  572427 237.72 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  572469 237.72 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  573839 10.00 |Death-associated protein kinase 1| Serine/threonine-protein kinase Sgk1 IC50
  574647 1000.00 |Serine/threonine-protein kinase B-raf| MAP kinase p38 alpha IC50
  574908 5400.00 |LIM domain kinase 1| Rho-associated protein kinase 2 IC50
  575070 5400.00 |LIM domain kinase 1| Rho-associated protein kinase 2 IC50
  575090 5400.00 |LIM domain kinase 1| Rho-associated protein kinase 2 IC50
  575109 5400.00 |LIM domain kinase 1| Rho-associated protein kinase 2 IC50
  575438 125.00 |Glycogen synthase kinase-3 beta| Cyclin-dependent kinase 4/cyclin D1 IC50
  575491 125.00 |Glycogen synthase kinase-3 beta| Cyclin-dependent kinase 4/cyclin D1 IC50
  575494 125.00 |Glycogen synthase kinase-3 beta| Cyclin-dependent kinase 4/cyclin D1 IC50
  576663 25.93 |Protein kinase C theta| Protein kinase C delta IC50
  576784 14285.71 |Protein kinase C epsilon| Protein kinase C zeta IC50
  576902 110.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Dual specificity protein kinase CLK3 IC50
  576962 2.07 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Dual specificity protein kinase CLK4 IC50
  576967 2.07 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Dual specificity protein kinase CLK4 IC50
  577031 2.72 |Dual specificity protein kinase CLK2| Dual specificity protein kinase CLK3 IC50
  577038 2.07 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| Dual specificity protein kinase CLK4 IC50
  577764 7.58 |Casein kinase I delta| Casein kinase I delta IC50
  577773 7.58 |Casein kinase I delta| Casein kinase I delta IC50
  577870 7.58 |Casein kinase I delta| Casein kinase I delta IC50
  577896 7.58 |Casein kinase I delta| Casein kinase I delta IC50
  577905 34.25 |Casein kinase I epsilon| Casein kinase I delta IC50
  577906 34.25 |Casein kinase I epsilon| Casein kinase I delta IC50
  578127 485.71 |Protein tyrosine kinase 2 beta| Focal adhesion kinase 1 IC50
  578129 485.71 |Protein tyrosine kinase 2 beta| Focal adhesion kinase 1 IC50
  578242 485.71 |Protein tyrosine kinase 2 beta| Focal adhesion kinase 1 IC50
  578767 77.78 |Inhibitor of nuclear factor kappa B kinase alpha subunit| Tyrosine-protein kinase SYK IC50
  578759 77.78 |Inhibitor of nuclear factor kappa B kinase alpha subunit| Tyrosine-protein kinase SYK IC50
  578760 77.78 |Inhibitor of nuclear factor kappa B kinase alpha subunit| Tyrosine-protein kinase SYK IC50
  578770 10.00 |Protein kinase C theta| Protein kinase C theta type IC50
  578786 10.00 |Protein kinase C theta| Protein kinase C theta type IC50
  578803 77.78 |Inhibitor of nuclear factor kappa B kinase alpha subunit| Tyrosine-protein kinase SYK IC50
  579280 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579270 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579244 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579246 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579262 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579263 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579273 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579275 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579274 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579282 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579301 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579302 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579303 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579306 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579307 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579315 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579317 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579318 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579319 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579326 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579337 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579348 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579349 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579351 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579352 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579369 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579361 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579370 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579373 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579382 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579383 1676.67 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579384 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579385 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579386 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK3 IC50
  579394 1000.00 |Tyrosine-protein kinase JAK2| Tyrosine-protein kinase JAK2 IC50
  579663 300.00 |c-Jun N-terminal kinase 2| MAP kinase p38 alpha IC50
  579796 300.00 |c-Jun N-terminal kinase 2| MAP kinase p38 alpha IC50
  579795 1.91 |MAP kinase p38 alpha| Tyrosine-protein kinase SRC IC50
  579804 1.91 |MAP kinase p38 alpha| Tyrosine-protein kinase SRC IC50
  579814 300.00 |c-Jun N-terminal kinase 2| MAP kinase p38 alpha IC50
  579815 300.00 |c-Jun N-terminal kinase 2| MAP kinase p38 alpha IC50
  579824 67000.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase SRC IC50
  581547 3.61 |c-Jun N-terminal kinase 3| c-Jun N-terminal kinase 1 IC50
  581619 176.67 |MAP kinase p38| c-Jun N-terminal kinase 3 IC50
  582324 11904.76 |Protein kinase C theta| Protein kinase C zeta IC50
  582529 13.33 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-alpha subunit IC50
  582677 25.00 |PI3-kinase p110-delta subunit| PI3-kinase p110-beta subunit IC50
  582688 25.00 |PI3-kinase p110-delta subunit| PI3-kinase p110-beta subunit IC50
  582689 25.00 |PI3-kinase p110-delta subunit| PI3-kinase p110-beta subunit IC50
  582720 25.00 |PI3-kinase p110-delta subunit| PI3-kinase p110-beta subunit IC50
  582721 25.00 |PI3-kinase p110-delta subunit| PI3-kinase p110-beta subunit IC50
  582759 25.00 |PI3-kinase p110-delta subunit| PI3-kinase p110-beta subunit IC50
  582931 6.89 |Protein kinase C alpha| Protein kinase C epsilon IC50
  582923 6.89 |Protein kinase C alpha| Protein kinase C epsilon IC50
  582943 6.89 |Protein kinase C alpha| Protein kinase C epsilon IC50
  582954 11111.11 |Protein kinase C alpha| Tyrosine-protein kinase ZAP-70 IC50
  582986 6.89 |Protein kinase C alpha| Protein kinase C epsilon IC50
  582987 6.89 |Protein kinase C alpha| Protein kinase C epsilon IC50
  582993 6.89 |Protein kinase C alpha| Protein kinase C epsilon IC50
  583001 6.89 |Protein kinase C alpha| Protein kinase C epsilon IC50
  583008 6.89 |Protein kinase C alpha| Protein kinase C epsilon IC50
  583025 27.00 |MAP kinase p38 alpha| MAP kinase p38 beta IC50
  583307 16666.67 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  583374 176.67 |MAP kinase p38| c-Jun N-terminal kinase 3 IC50
  590239 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590240 6112.86 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590241 57.05 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590242 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590283 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  590284 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  590285 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  590286 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  590287 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  590323 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590324 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590326 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590325 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590359 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  590360 57.05 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590385 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590386 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590387 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590388 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590389 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590450 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590451 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  590552 2222.22 |Tyrosine-protein kinase CSK| Cyclin-dependent kinase 1 IC50
  590992 16666.67 |Tyrosine-protein kinase SRC| MAP kinase ERK2 IC50
  591045 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591077 57.05 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  591120 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591121 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591122 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591123 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591124 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591149 57.05 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  591150 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  591151 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  591152 15.62 |PI3-kinase p110-alpha subunit| PI3-kinase p110-gamma subunit IC50
  591192 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591193 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591194 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591195 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591196 19.02 |Serine/threonine-protein kinase mTOR| PI3-kinase p110-gamma subunit IC50
  591570 10000.00 |Serine/threonine-protein kinase AKT| Rho-associated protein kinase 1 IC50
  591616 500.00 |Serine/threonine-protein kinase AKT| Glycogen synthase kinase-3 beta IC50
  591639 500.00 |Serine/threonine-protein kinase AKT| Glycogen synthase kinase-3 beta IC50
  591665 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591666 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591667 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591670 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591687 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591688 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591692 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591693 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591707 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591711 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591715 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591731 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591720 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591721 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591729 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591730 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591743 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
  591744 3.50 |Receptor protein-tyrosine kinase erbB-2| Serine/threonine-protein kinase Aurora-A IC50
